Timestamp,Head_position_x,Head_position_y,Head_position_z,Head_euler_x,Head_euler_y,Head_euler_z,Head_quat_x,Head_quat_y,Head_quat_z,Head_quat_w,Head_sixD_a,Head_sixD_b,Head_sixD_c,Head_sixD_d,Head_sixD_e,Head_sixD_f,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftHand_euler_x,LeftHand_euler_y,LeftHand_euler_z,LeftHand_quat_x,LeftHand_quat_y,LeftHand_quat_z,LeftHand_quat_w,LeftHand_sixD_a,LeftHand_sixD_b,LeftHand_sixD_c,LeftHand_sixD_d,LeftHand_sixD_e,LeftHand_sixD_f,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightHand_euler_x,RightHand_euler_y,RightHand_euler_z,RightHand_quat_x,RightHand_quat_y,RightHand_quat_z,RightHand_quat_w,RightHand_sixD_a,RightHand_sixD_b,RightHand_sixD_c,RightHand_sixD_d,RightHand_sixD_e,RightHand_sixD_f
0.403,0.007899,1.381255,2.635752,47.795171777208175,0.21014075239751762,-0.7160694056944151,-0.405084,-0.004208,0.006456,-0.914247,0.999881,-0.008396,-0.012925,0.015214,0.671731,0.740639,-0.048829,1.088868,2.971224,-22.146896927637844,3.2106685340779797,1.535973544665491,-0.191606,0.030064,0.018529,0.980836,0.997506,0.024828,-0.066076,-0.047869,0.925887,-0.374755,0.080013,1.090089,2.945259,-18.880998617682547,3.0706906075028297,-11.48236582381394,-0.165786,0.009896,-0.094272,0.981596,0.98203,-0.188355,0.01183,0.181793,0.927255,-0.327336
0.414,0.007797,1.381592,2.636024,47.674072261838226,-0.011230654342336641,-0.8908114008702637,-0.404125,-0.003052,0.007071,-0.914671,0.999881,-0.010469,-0.011298,0.015402,0.673266,0.73924,-0.048641,1.088583,2.971319,-22.0259505581894,3.199518533182013,1.591087607778761,-0.190558,0.030052,0.018956,0.981033,0.997475,0.025739,-0.066189,-0.048645,0.926657,-0.372747,0.080861,1.089698,2.945155,-18.811603852824252,3.1762381599925917,-11.506344759451169,-0.165281,0.010828,-0.094351,0.981663,0.981961,-0.188822,0.00993,0.181663,0.92756,-0.326544
0.426,0.00769,1.381927,2.636259,47.57475313927273,-0.25236771026661736,-1.0648807981415147,-0.403344,-0.001733,0.007615,-0.915015,0.999878,-0.012537,-0.009313,0.015332,0.674512,0.738105,-0.048489,1.088316,2.971511,-21.900454520984894,3.1866948215199193,1.6611957894358769,-0.189467,0.030049,0.019508,0.981233,0.997433,0.026898,-0.066363,-0.049671,0.927443,-0.370651,0.081781,1.089114,2.94521,-18.69497161569383,3.300145922605886,-11.4992654040396,-0.164384,0.012005,-0.094157,0.981819,0.981981,-0.188838,0.007383,0.180944,0.928225,-0.325052
0.436,0.007448,1.382276,2.636596,47.45264563032645,-0.5934083460351169,-1.2672158931086885,-0.402391,0.000291,0.00804,-0.915433,0.999871,-0.014954,-0.005937,0.014486,0.676033,0.736729,-0.048458,1.088303,2.971433,-21.891544383539806,3.177319766285561,1.6666132303024734,-0.189391,0.029977,0.019537,0.98125,0.997439,0.026986,-0.066229,-0.049695,0.927499,-0.370509,0.081633,1.089027,2.94544,-18.661464055257454,3.3159763252429086,-11.488019990119454,-0.164109,0.012187,-0.094051,0.981873,0.982012,-0.188692,0.006937,0.180692,0.928446,-0.32456
0.448,0.007136,1.382603,2.636909,47.3249435290277,-0.9836099275413053,-1.5022544557271922,-0.401402,0.0026,0.008562,-0.915859,0.99984,-0.017771,-0.002111,0.013596,0.677607,0.735299,-0.048295,1.088025,2.971643,-21.824492481739767,3.184216192372357,1.672213103314269,-0.188814,0.03004,0.019582,0.981358,0.997428,0.027089,-0.066355,-0.049777,0.927932,-0.369412,0.082567,1.088263,2.945557,-18.50309097314176,3.432673674905395,-11.514764023068034,-0.162852,0.013292,-0.094176,0.982056,0.981908,-0.189301,0.004567,0.180643,0.929221,-0.322362
0.459,0.006823,1.382947,2.637212,47.22330888986823,-1.3948903273094446,-1.7874457401851886,-0.400631,0.004905,0.009416,-0.916178,0.999775,-0.021183,0.001442,0.013323,0.678812,0.734191,-0.048142,1.087714,2.971834,-21.807240055049377,3.179582583221038,1.630331718892682,-0.188678,0.02993,0.019212,0.981395,0.99747,0.026414,-0.065995,-0.049003,0.928063,-0.369186,0.08366,1.087468,2.945733,-18.300711301554756,3.585975282630447,-11.73460973474542,-0.161273,0.01448,-0.095925,0.98213,0.981178,-0.193092,0.002497,0.183751,0.929579,-0.319561
0.470,0.006409,1.383222,2.637519,47.11024646546532,-1.8334304018329206,-2.1209744741743477,-0.399783,0.007268,0.010571,-0.91652,0.999671,-0.02519,0.004871,0.013566,0.680124,0.732972,-0.048161,1.087692,2.971835,-21.830915055494287,3.1784441248958557,1.5993659968991736,-0.188889,0.029871,0.01895,0.981361,0.997497,0.025908,-0.065786,-0.048477,0.927924,-0.369604,0.083598,1.087395,2.94582,-18.28502965738,3.5697585615613523,-11.733534318441778,-0.161125,0.014357,-0.095945,0.982154,0.981177,-0.193093,0.002716,0.18384,0.929667,-0.319254
0.481,0.006005,1.383547,2.63783,47.01328782436066,-2.2372169557840067,-2.4274963125492652,-0.399069,0.009451,0.011636,-0.916798,0.999551,-0.028878,0.008042,0.013792,0.681216,0.731952,-0.048059,1.08727,2.971948,-21.815703075911593,3.117129640632715,1.5752270350425701,-0.188775,0.029305,0.018639,0.981406,0.997588,0.02552,-0.064557,-0.047649,0.928033,-0.369438,0.084446,1.08642,2.945994,-18.152044525501594,3.6473787562619826,-11.640572560631517,-0.160039,0.015275,-0.095094,0.982401,0.981448,-0.19173,0.000424,0.181952,0.930689,-0.31735
0.493,0.005546,1.383865,2.638201,46.9168108692721,-2.6716324530598135,-2.7354864600114563,-0.398372,0.01188,0.012613,-0.91706,0.9994,-0.032599,0.01174,0.013669,0.682281,0.730962,-0.048053,1.086797,2.972173,-21.78444810111159,3.0360616840237036,1.5245494113084914,-0.188533,0.028525,0.018065,0.981486,0.99772,0.024706,-0.062805,-0.046217,0.928258,-0.369055,0.085173,1.085604,2.946171,-18.070849302599303,3.665895688046902,-11.450160113735638,-0.159333,0.015773,-0.093469,0.982664,0.98203,-0.188723,-0.001213,0.178671,0.931754,-0.316089
0.503,0.005094,1.384215,2.638575,46.83033105126497,-3.10104096085702,-3.030806758848156,-0.397763,0.014316,0.01351,-0.917277,0.999225,-0.036174,0.015515,0.013397,0.683205,0.730104,-0.048199,1.086137,2.972278,-21.75351689665805,2.9034817676358,1.410629057227858,-0.188316,0.0272,0.016865,0.981587,0.997952,0.022864,-0.05975,-0.043353,0.928505,-0.36878,0.085827,1.084519,2.94617,-18.05102115445318,3.6325064337307715,-11.145208683370072,-0.159094,0.015928,-0.090908,0.98294,0.982964,-0.183783,-0.002387,0.173647,0.93285,-0.315655
